1.26451612903226,1.26129032258065,1.27741935483871,1.28709677419355,1.28064516129032,1.30645161290323,1.33870967741935,1.31290322580645,1.30967741935484,1.39677419354839,1.40322580645161,1.34516129032258,1.34838709677419,1.32258064516129,1.33548387096774,1.35806451612903,1.36451612903226,1.36451612903226,1.3741935483871,1.39032258064516,1.39677419354839,1.38064516129032,1.39354838709677,1.61290322580645,2.39677419354839,2.79677419354839,2.8,2.77741935483871,1.54838709677419,1.1741935483871,1.40322580645161,1.37096774193548,1.32903225806452,1.33870967741935,1.33870967741935,1.34838709677419,1.35806451612903,1.38064516129032,1.4,1.40645161290323,1.42258064516129,1.44193548387097,1.46129032258065,1.47741935483871,1.49032258064516,1.51935483870968,1.55161290322581,1.57096774193548,1.59032258064516,1.61935483870968,1.65806451612903,1.68387096774194,1.70967741935484,1.71612903225806,1.7258064516129,1.73870967741935,1.72903225806452,1.71935483870968,1.67741935483871,1.61612903225806,1.53225806451613,1.47741935483871,1.42258064516129,1.3741935483871,1.32903225806452,1.30967741935484,1.28387096774194,1.2741935483871,1.27741935483871,1.27741935483871,1.2741935483871,1.28387096774194,1.29677419354839,1.30322580645161,1.31612903225806,1.32903225806452,1.31935483870968,1.3258064516129,1.3258064516129,1.31935483870968,1.31935483870968,1.31290322580645,1.30645161290323,1.29354838709677,1.29354838709677,1.29354838709677,1.28709677419355,1.28709677419355,1.27741935483871,1.27096774193548,1.2741935483871,1.26774193548387,1.26451612903226,1.25483870967742,1.26451612903226,1.26774193548387,1.27741935483871,1.2741935483871,1.2741935483871,1.2741935483871,1.27096774193548,1.30645161290323,1.31290322580645,1.27096774193548,1.31290322580645,1.36451612903226,1.32258064516129,1.29032258064516,1.28387096774194,1.25483870967742,1.24838709677419,1.24838709677419,1.25483870967742,1.25161290322581,1.26451612903226,1.26129032258065,1.26129032258065,1.24193548387097,1.31612903225806,1.78709677419355,2.81935483870968,2.86774193548387,2.86774193548387,2.24838709677419,1.03870967741935,1.19032258064516,1.25483870967742,1.19032258064516,1.18064516129032,1.17741935483871,1.19677419354839,1.19677419354839,1.21935483870968,1.2258064516129,1.23870967741935,1.25483870967742,1.26774193548387,1.29032258064516,1.30967741935484,1.33870967741935,1.36129032258065,1.37741935483871,1.40645161290323,1.43225806451613,1.45806451612903,1.5,1.5258064516129,1.56129032258065,1.59354838709677,1.61290322580645,1.6258064516129,1.63548387096774,1.61935483870968,1.59032258064516,1.54838709677419,1.48709677419355,1.41612903225806,1.35161290322581,1.29354838709677,1.24516129032258,1.21290322580645,1.19032258064516,1.18064516129032,1.16774193548387,1.17096774193548,1.18709677419355,1.19677419354839,1.2,1.21290322580645,1.2258064516129,1.24516129032258,1.25161290322581,1.25483870967742,1.2741935483871,1.27096774193548,1.27096774193548,1.2741935483871,1.27741935483871,1.27741935483871,1.27096774193548,1.2741935483871,1.27096774193548,1.26451612903226,1.26774193548387,1.2741935483871,1.2741935483871,1.2741935483871,1.28064516129032,1.28064516129032,1.27741935483871,1.28709677419355,1.28387096774194,1.28064516129032,1.28387096774194,1.28709677419355,1.30645161290323,1.3,1.30322580645161,1.31935483870968,1.31290322580645,1.32903225806452,1.31612903225806,1.31935483870968,1.35161290322581,1.34838709677419,1.31612903225806,1.38387096774194,1.43870967741935,1.39032258064516,1.35161290322581,1.35161290322581,1.33225806451613,1.31935483870968,1.32903225806452,1.32903225806452,1.33870967741935,1.33548387096774,1.35161290322581,1.35806451612903,1.33548387096774,1.43870967741935,2.00322580645161,3.00967741935484,3.02903225806452,3.0258064516129,2.20322580645161,1.1258064516129,1.31612903225806,1.3258064516129,1.27096774193548,1.26774193548387,1.27096774193548,1.27741935483871,1.2741935483871,1.28387096774194,1.31290322580645,1.3258064516129,1.33225806451613,1.34838709677419,1.36451612903226,1.39032258064516,1.40645161290323,1.42903225806452,1.46451612903226,1.48709677419355,1.5,1.52258064516129,1.56129032258065,1.6,1.62903225806452,1.66774193548387,1.69354838709677,1.70645161290323,1.70322580645161,1.69677419354839,1.68387096774194,1.64193548387097,1.58387096774194,1.51935483870968,1.42903225806452,1.35483870967742,1.30645161290323,1.27741935483871,1.25161290322581,1.23870967741935,1.21935483870968,1.21612903225806,1.22903225806452,1.23225806451613,1.23225806451613,1.25161290322581,1.26774193548387,1.2741935483871,1.28387096774194,1.28387096774194,1.30322580645161,1.30322580645161,1.30645161290323,1.29354838709677,1.29677419354839,1.30322580645161,1.28064516129032,1.28387096774194,1.29354838709677,1.29032258064516,1.28387096774194,1.2741935483871,1.28064516129032,1.29032258064516,1.28064516129032,1.28387096774194,1.28387096774194,1.28064516129032,1.29677419354839,1.29677419354839,1.28709677419355,1.28709677419355,1.29677419354839,1.29032258064516,1.29354838709677,1.29677419354839,1.29354838709677,1.30645161290323,1.32258064516129,1.3258064516129,1.31612903225806,1.31612903225806,1.30645161290323,1.34193548387097,1.3258064516129,1.31290322580645,1.37741935483871,1.40645161290323,1.36451612903226,1.34838709677419,1.32903225806452,1.30967741935484,1.31290322580645,1.31612903225806,1.31612903225806,1.32258064516129,1.32258064516129,1.32903225806452,1.32258064516129,1.3,1.50645161290323,2.27096774193548,3,3.00645161290323,2.98709677419355,1.63548387096774,1.10967741935484,1.33225806451613,1.29032258064516,1.24516129032258,1.23548387096774,1.23548387096774,1.24838709677419,1.25483870967742,1.26129032258065,1.28387096774194,1.29677419354839,1.30645161290323,1.33225806451613,1.34516129032258,1.37096774193548,1.39354838709677,1.41290322580645,1.4258064516129,1.44838709677419,1.48709677419355,1.51290322580645,1.54838709677419,1.58709677419355,1.6258064516129,1.65806451612903,1.67741935483871,1.69677419354839,1.69032258064516,1.68387096774194,1.66451612903226,1.60645161290323,1.53870967741935,1.45806451612903,1.39354838709677,1.31290322580645,1.26129032258065,1.22903225806452,1.21290322580645,1.18709677419355,1.19032258064516,1.19354838709677,1.20322580645161,1.19677419354839,1.20645161290323,1.21935483870968,1.22903225806452,1.24838709677419,1.24516129032258,1.25483870967742,1.26451612903226,1.27741935483871,1.27096774193548,1.26774193548387,1.27096774193548,1.27096774193548,1.26451612903226,1.25806451612903,1.26129032258065,1.26129032258065,1.26129032258065,1.25806451612903,1.26774193548387,1.27096774193548,1.26774193548387,1.26774193548387,1.26774193548387,1.26451612903226,1.26774193548387,1.27096774193548,1.28064516129032,1.27741935483871,1.28709677419355,1.29677419354839,1.28709677419355,1.29354838709677,1.3,1.30645161290323,1.3,1.31290322580645,1.31612903225806,1.31935483870968,1.32258064516129,1.3258064516129,1.33225806451613,1.3258064516129,1.32903225806452,1.34838709677419,1.33225806451613,1.33870967741935,1.40322580645161,1.4,1.37096774193548,1.36129032258065,1.32903225806452,1.32903225806452,1.33225806451613,1.3258064516129,1.33548387096774,1.34193548387097,1.34516129032258,1.35161290322581,1.33870967741935,1.3741935483871,1.75161290322581,2.75806451612903,2.97741935483871,2.98064516129032,2.68064516129032,1.23870967741935,1.23870967741935,1.33870967741935,1.27741935483871,1.25161290322581,1.25483870967742,1.25806451612903,1.27096774193548,1.28387096774194,1.28709677419355,1.30322580645161,1.31290322580645,1.32903225806452,1.34516129032258,1.36451612903226,1.38387096774194,1.40967741935484,1.43548387096774,1.45483870967742,1.48387096774194,1.50967741935484,1.54838709677419,1.58064516129032,1.61935483870968,1.64838709677419,1.6741935483871,1.70645161290323,1.71290322580645,1.71612903225806,1.71612903225806,1.6741935483871,1.61935483870968,1.54516129032258,1.47096774193548,1.38064516129032,1.32258064516129,1.28387096774194,1.24838709677419,1.21612903225806,1.19677419354839,1.20322580645161,1.21290322580645,1.21935483870968,1.22258064516129,1.23548387096774,1.25161290322581,1.25483870967742,1.25806451612903,1.26774193548387,1.28064516129032,1.27096774193548,1.27741935483871,1.29032258064516,1.28387096774194,1.28387096774194,1.28387096774194,1.28709677419355,1.28064516129032,1.28064516129032,1.26774193548387,1.26451612903226,1.2741935483871,1.26451612903226,1.26774193548387,1.26774193548387,1.2741935483871,1.28709677419355,1.2741935483871,1.28709677419355,1.28709677419355,1.28387096774194,1.29354838709677,1.29354838709677,1.29354838709677,1.3,1.3,1.30967741935484,1.30967741935484,1.31935483870968,1.32258064516129,1.31935483870968,1.32258064516129,1.31935483870968,1.3258064516129,1.32903225806452,1.33548387096774,1.33548387096774,1.33548387096774,1.3258064516129,1.35483870967742,1.33870967741935,1.34193548387097,1.40322580645161,1.40967741935484,1.37741935483871,1.35806451612903,1.33225806451613,1.32903225806452,1.33225806451613,1.33870967741935,1.33548387096774,1.35161290322581,1.35161290322581,1.34838709677419,1.33548387096774,1.37741935483871,1.79032258064516,2.80645161290323,2.9741935483871,2.9741935483871,2.37096774193548,1.15161290322581,1.23548387096774,1.32903225806452,1.26451612903226,1.23870967741935,1.25161290322581,1.26451612903226,1.2741935483871,1.28064516129032,1.29032258064516,1.31290322580645,1.3258064516129,1.34516129032258,1.35161290322581,1.36451612903226,1.39354838709677,1.40645161290323,1.4258064516129,1.45161290322581,1.47096774193548,1.50645161290323,1.53548387096774,1.57741935483871,1.60967741935484,1.64193548387097,1.66774193548387,1.68709677419355,1.7,1.70645161290323,1.68709677419355,1.6741935483871,1.61935483870968,1.54516129032258,1.46451612903226,1.38387096774194,1.32903225806452,1.2741935483871,1.24193548387097,1.21935483870968,1.20967741935484,1.20645161290323,1.20645161290323,1.2258064516129,1.22258064516129,1.2258064516129,1.23870967741935,1.24838709677419,1.26129032258065,1.26451612903226,1.27096774193548,1.27741935483871,1.27741935483871,1.28387096774194,1.27741935483871,1.27096774193548,1.28064516129032,1.28709677419355,1.28064516129032,1.2741935483871,1.26774193548387,1.26774193548387,1.26774193548387,1.26774193548387,1.26451612903226,1.26774193548387,1.26774193548387,1.27096774193548,1.2741935483871,1.28064516129032,1.2741935483871,1.28709677419355,1.28064516129032,1.29354838709677,1.29032258064516,1.29032258064516,1.30322580645161,1.3,1.3,1.30967741935484,1.31290322580645,1.32258064516129,1.31290322580645,1.31935483870968,1.3258064516129,1.31935483870968,1.31935483870968,1.32258064516129,1.3258064516129,1.31612903225806,1.3258064516129,1.33870967741935,1.32258064516129,1.35806451612903,1.41290322580645,1.39032258064516,1.36129032258065,1.34193548387097,1.31935483870968,1.32258064516129,1.31935483870968,1.33225806451613,1.33870967741935,1.34193548387097,1.33870967741935,1.33548387096774,1.3258064516129,1.52903225806452,2.33548387096774,2.9741935483871,2.98064516129032,2.96774193548387,1.70322580645161,1.13870967741935,1.34838709677419,1.30645161290323,1.25806451612903,1.23548387096774,1.24516129032258,1.26129032258065,1.26774193548387,1.28064516129032,1.29677419354839,1.30967741935484,1.32258064516129,1.33548387096774,1.36774193548387,1.38709677419355,1.40645161290323,1.4258064516129,1.43870967741935,1.46451612903226,1.49677419354839,1.52903225806452,1.56451612903226,1.59677419354839,1.63225806451613,1.65806451612903,1.69032258064516,1.71612903225806,1.71290322580645,1.70967741935484,1.70322580645161,1.67741935483871,1.61612903225806,1.53870967741935,1.46129032258065,1.38064516129032,1.31935483870968,1.26774193548387,1.2258064516129,1.21612903225806,1.20645161290323,1.20967741935484,1.21290322580645,1.21935483870968,1.2258064516129,1.24193548387097,1.25161290322581,1.25483870967742,1.25161290322581,1.26451612903226,1.26774193548387,1.27741935483871,1.27741935483871,1.26129032258065,1.27741935483871,1.27741935483871,1.27741935483871,1.26451612903226,1.27096774193548,1.26774193548387,1.26774193548387,1.26451612903226,1.25806451612903,1.26774193548387,1.27096774193548,1.25806451612903,1.27741935483871,1.28064516129032,1.28064516129032,1.28709677419355,1.29032258064516,1.27741935483871,1.28064516129032,1.28387096774194,1.28709677419355,1.30322580645161,1.30967741935484,1.30967741935484,1.3,1.31612903225806,1.31290322580645,1.31290322580645,1.32258064516129,1.31612903225806,1.3258064516129,1.32903225806452,1.32903225806452,1.31935483870968,1.31290322580645,1.33225806451613,1.34193548387097,1.3258064516129,1.33548387096774,1.40322580645161,1.40645161290323,1.35483870967742,1.35483870967742,1.32903225806452,1.32258064516129,1.32258064516129,1.32903225806452,1.33548387096774,1.33548387096774,1.33548387096774,1.35161290322581,1.3258064516129,1.42903225806452,2.0258064516129,2.97096774193548,2.98064516129032,2.97741935483871,2.02903225806452,1.08709677419355,1.3,1.31935483870968,1.26774193548387,1.23870967741935,1.24193548387097,1.26129032258065,1.28064516129032,1.27096774193548,1.28709677419355,1.30645161290323,1.30967741935484,1.32258064516129,1.34838709677419,1.36451612903226,1.37741935483871,1.39677419354839,1.4258064516129,1.44516129032258,1.4741935483871,1.50645161290323,1.53548387096774,1.57096774193548,1.61290322580645,1.64193548387097,1.6741935483871,1.69032258064516,1.70322580645161,1.70322580645161,1.7,1.67741935483871,1.61612903225806,1.55483870967742,1.46774193548387,1.39354838709677,1.3258064516129,1.27096774193548,1.23548387096774,1.21612903225806,1.20645161290323,1.2,1.19677419354839,1.20967741935484,1.21935483870968,1.23548387096774,1.23870967741935,1.23870967741935,1.24838709677419,1.26451612903226,1.26774193548387,1.26774193548387,1.26774193548387,1.26774193548387,1.26774193548387,1.26774193548387,1.27096774193548,1.26129032258065,1.26774193548387,1.27741935483871,1.2741935483871,1.25806451612903,1.26451612903226,1.26451612903226,1.2741935483871,1.27096774193548,1.2741935483871,1.2741935483871,1.2741935483871,1.27741935483871,1.27741935483871,1.28387096774194,1.28387096774194,1.29677419354839,1.3,1.3,1.29677419354839,1.30322580645161,1.30645161290323,1.30322580645161,1.31935483870968,1.31935483870968,1.30322580645161,1.31612903225806,1.32258064516129,1.32258064516129,1.3258064516129,1.32258064516129,1.3258064516129,1.34516129032258,1.33225806451613,1.33225806451613,1.39032258064516,1.40967741935484,1.3741935483871,1.36129032258065,1.34193548387097,1.32258064516129,1.33225806451613,1.33870967741935,1.32903225806452,1.33548387096774,1.34516129032258,1.34838709677419,1.31612903225806,1.37096774193548,1.84838709677419,2.88064516129032,2.98064516129032,2.98064516129032,2.48709677419355,1.18064516129032,1.2741935483871,1.34516129032258,1.27096774193548,1.25161290322581,1.26774193548387,1.26451612903226,1.28064516129032,1.3,1.30967741935484,1.31290322580645,1.32903225806452,1.34516129032258,1.35806451612903,1.37741935483871,1.40645161290323,1.41612903225806,1.44193548387097,1.45806451612903,1.48387096774194,1.51612903225806,1.54516129032258,1.58709677419355,1.6258064516129,1.64838709677419,1.68064516129032,1.70645161290323,1.72903225806452,1.7258064516129,1.71290322580645,1.70322580645161,1.65161290322581,1.58709677419355,1.50322580645161,1.42258064516129,1.35483870967742,1.29354838709677,1.25161290322581,1.22258064516129,1.21290322580645,1.20645161290323,1.21290322580645,1.21612903225806,1.2258064516129,1.22903225806452,1.23548387096774,1.23870967741935,1.25483870967742,1.26451612903226,1.26774193548387,1.27096774193548,1.2741935483871,1.28064516129032,1.28064516129032,1.27741935483871,1.26451612903226,1.25806451612903,1.26451612903226,1.26129032258065,1.25483870967742,1.26451612903226,1.26451612903226,1.26774193548387,1.26451612903226,1.25806451612903,1.26774193548387,1.26451612903226,1.27096774193548,1.27096774193548,1.26451612903226,1.28064516129032,1.2741935483871,1.27741935483871,1.27741935483871,1.28064516129032,1.3,1.30322580645161,1.31290322580645,1.30967741935484,1.30645161290323,1.31290322580645,1.30322580645161,1.31935483870968,1.31935483870968,1.32258064516129,1.31935483870968,1.31612903225806,1.31290322580645,1.33225806451613,1.32258064516129,1.3258064516129,1.38709677419355,1.38709677419355,1.35483870967742,1.33548387096774,1.31290322580645,1.30645161290323,1.3258064516129,1.31935483870968,1.31290322580645,1.32903225806452,1.33870967741935,1.33225806451613,1.29677419354839,1.46129032258065,2.19032258064516,2.97096774193548,2.98064516129032,2.97096774193548,1.86129032258065,1.10967741935484,1.31612903225806,1.29032258064516,1.24516129032258,1.23548387096774,1.24193548387097,1.24516129032258,1.25483870967742,1.27096774193548,1.28387096774194,1.29032258064516,1.29354838709677,1.31935483870968,1.34838709677419,1.35806451612903,1.3741935483871,1.4,1.42258064516129,1.45161290322581,1.47741935483871,1.49677419354839,1.52903225806452,1.56774193548387,1.6,1.62258064516129,1.65806451612903,1.68709677419355,1.69677419354839,1.68709677419355,1.69032258064516,1.66451612903226,1.61290322580645,1.55161290322581,1.47096774193548,1.38709677419355,1.31290322580645,1.25806451612903,1.22258064516129,1.20645161290323,1.19032258064516,1.18709677419355,1.20322580645161,1.20967741935484,1.21290322580645,1.22258064516129,1.23225806451613,1.23548387096774,1.24193548387097,1.24838709677419,1.24838709677419,1.25806451612903,1.26129032258065,1.26129032258065,1.25806451612903,1.27096774193548,1.26129032258065,1.24838709677419,1.25806451612903,1.25806451612903,1.25483870967742,1.26774193548387,1.24838709677419,1.27096774193548,1.2741935483871,1.25806451612903,1.27096774193548,1.28064516129032,1.27741935483871,1.27741935483871,1.28064516129032,1.29677419354839,1.27741935483871,1.29032258064516,1.29032258064516,1.30322580645161,1.31935483870968,1.30967741935484,1.31290322580645,1.31290322580645,1.31290322580645,1.3258064516129,1.32903225806452,1.33225806451613,1.30967741935484,1.32903225806452,1.34516129032258,1.33548387096774,1.32903225806452,1.39354838709677,1.4258064516129,1.39032258064516,1.35483870967742,1.33225806451613,1.31290322580645,1.32903225806452,1.32903225806452,1.32903225806452,1.34516129032258,1.34193548387097,1.35806451612903,1.34193548387097,1.36451612903226,1.73870967741935,2.73225806451613,2.99354838709677,2.99354838709677,2.54193548387097,1.2,1.26129032258065,1.35483870967742,1.29677419354839,1.27096774193548,1.28064516129032,1.28387096774194,1.29032258064516,1.30645161290323,1.31935483870968,1.33225806451613,1.34516129032258,1.35161290322581,1.36774193548387,1.39032258064516,1.40967741935484,1.43548387096774,1.44838709677419,1.46774193548387,1.5,1.52903225806452,1.55806451612903,1.59354838709677,1.63225806451613,1.65806451612903,1.68387096774194,1.70645161290323,1.7258064516129,1.73225806451613,1.72258064516129,1.71612903225806,1.68387096774194,1.60967741935484,1.53225806451613,1.45806451612903,1.38709677419355,1.31290322580645,1.27741935483871,1.24516129032258,1.21935483870968,1.23225806451613,1.22903225806452,1.23548387096774,1.24516129032258,1.24516129032258,1.26129032258065,1.26774193548387,1.26774193548387,1.2741935483871,1.2741935483871,1.28387096774194,1.28064516129032,1.28064516129032,1.28387096774194,1.2741935483871,1.27096774193548,1.26451612903226,1.2741935483871,1.27741935483871,1.26451612903226,1.26129032258065,1.25806451612903,1.25806451612903,1.26451612903226,1.24838709677419,1.25483870967742,1.25806451612903,1.25483870967742,1.26129032258065,1.26451612903226,1.26129032258065,1.26129032258065,1.26129032258065,1.26774193548387,1.27741935483871,1.27741935483871,1.27096774193548,1.28064516129032,1.28709677419355,1.28064516129032,1.28387096774194,1.27741935483871,1.28064516129032,1.29032258064516,1.26774193548387,1.28709677419355,1.34838709677419,1.34838709677419,1.31290322580645,1.29354838709677,1.2741935483871,1.25806451612903,1.26774193548387,1.2741935483871,1.26774193548387,1.2741935483871,1.28064516129032,1.27741935483871,1.24516129032258,1.36774193548387,2.00322580645161,3.01290322580645,3.04838709677419,3.01290322580645,1.61935483870968,1.04516129032258,1.28064516129032,1.25483870967742,1.20322580645161,1.19354838709677,1.19354838709677,1.20322580645161,1.21935483870968,1.23225806451613,1.23548387096774,1.24838709677419,1.26451612903226,1.28709677419355,1.31290322580645,1.32258064516129,1.34193548387097,1.36129032258065,1.38387096774194,1.39677419354839,1.4258064516129,1.46774193548387,1.5,1.53225806451613,1.5741935483871,1.60645161290323,1.63870967741935,1.65806451612903,1.66451612903226,1.67096774193548,1.66129032258065,1.64193548387097,1.58709677419355,1.52258064516129,1.44838709677419,1.37096774193548,1.30645161290323,1.25483870967742,1.22903225806452,1.20645161290323,1.2,1.21290322580645,1.21612903225806,1.22258064516129,1.23548387096774,1.24516129032258
